City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7
"Caesarea, Israel","Tel Aviv, Israel",#f68f44,#8405a7,#ffffff,,,,
"Tel Aviv, Israel","Caesarea, Israel",#f68f44,#8405a7,#ffffff,,,,
"Caesarea, Israel","Caesarea, Israel",#f68f44,#8405a7,#ffffff,,,,
"Caesarea, Israel","Heraklion, Greece",#f68f44,#8405a7,#ffffff,,,,
"Heraklion, Greece","Heraklion, Greece",#f68f44,#8405a7,#ffffff,,,,
"Heraklion, Greece","Richmond, VA, USA",#f68f44,#8405a7,#ffffff,,,,
"Richmond, VA, USA","Richmond, VA, USA",#f79143,#8104a7,#ffffff,,,,
"Richmond, VA, USA","Clearwater, FL, USA",#f79143,#8104a7,#ffffff,,,,
"Clearwater, FL, USA","Clearwater, FL, USA",#f79143,#8104a7,#ffffff,,,,
"Clearwater, FL, USA","Miami, FL, USA",#f79143,#8104a7,#ffffff,,,,
"Miami, FL, USA","Miami, FL, USA",#f79143,#8104a7,#ffffff,,,,
"Miami, FL, USA","Sarasota, FL, USA",#f79143,#8104a7,#ffffff,,,,
"Sarasota, FL, USA","University Park, PA, USA",#f79143,#8104a7,#ffffff,,,,
"University Park, PA, USA","University Park, PA, USA",#f79143,#8104a7,#ffffff,,,,
"University Park, PA, USA","New York City, NY, USA",#f79143,#8104a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f79143,#8104a7,#ffffff,,,,
"New York City, NY, USA","Princeton, NJ, USA",#f79143,#8104a7,#ffffff,,,,
"Princeton, NJ, USA","Princeton, NJ, USA",#f79342,#8004a8,#ffffff,,,,
"Princeton, NJ, USA","Berkeley, CA, USA",#f79342,#8004a8,#ffffff,,,,
"Berkeley, CA, USA","Berkeley, CA, USA",#f79342,#8004a8,#ffffff,,,,
"Berkeley, CA, USA","Pasadena, CA, USA",#f79342,#8004a8,#ffffff,,,,
"Pasadena, CA, USA","Pasadena, CA, USA",#f79342,#8004a8,#ffffff,,,,
"Pasadena, CA, USA","Pasadena, CA, USA",#f79342,#8004a8,#ffffff,,,,
"Pasadena, CA, USA","Pasadena, CA, USA",#f89441,#7e03a8,#ffffff,,,,
"Pasadena, CA, USA","Anchorage, AK, USA",#f89441,#7e03a8,#ffffff,,,,
"Anchorage, AK, USA","Anchorage, AK, USA",#f89441,#7e03a8,#ffffff,,,,
"Anchorage, AK, USA","Seattle, WA, USA",#f89441,#7e03a8,#ffffff,,,,
"Seattle, WA, USA","Seattle, WA, USA",#f89441,#7e03a8,#ffffff,,,,
"Seattle, WA, USA","Tempe, AZ, USA",#f89441,#7e03a8,#ffffff,,,,
"Tempe, AZ, USA","Tempe, AZ, USA",#f89441,#7e03a8,#ffffff,,,,
"Tempe, AZ, USA","Lincoln, NE, USA",#f89441,#7e03a8,#ffffff,,,,
"Lincoln, NE, USA","Lincoln, NE, USA",#f89441,#7e03a8,#ffffff,,,,
"Lincoln, NE, USA","Omaha, NE, USA",#f89441,#7e03a8,#ffffff,,,,
"Omaha, NE, USA","Omaha, NE, USA",#f89441,#7e03a8,#ffffff,,,,
"Omaha, NE, USA","Columbus, OH, USA",#f89441,#7e03a8,#ffffff,,,,
"Columbus, OH, USA","Columbus, OH, USA",#f89441,#7e03a8,#ffffff,,,,
"Columbus, OH, USA","Sarasota, FL, USA",#f89441,#7e03a8,#ffffff,,,,
"Sarasota, FL, USA","Sarasota, FL, USA",#f89441,#7e03a8,#ffffff,,,,
"Sarasota, FL, USA","Pittsburgh, PA, USA",#f89441,#7e03a8,#ffffff,,,,
"Pittsburgh, PA, USA","Pittsburgh, PA, USA",#f89441,#7e03a8,#ffffff,,,,
"Pittsburgh, PA, USA","New Orleans, LA, USA",#f89441,#7e03a8,#ffffff,,,,
"New Orleans, LA, USA","New Orleans, LA, USA",#f89441,#7e03a8,#ffffff,,,,
"New Orleans, LA, USA","Chicago, IL, USA",#f89441,#7e03a8,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#f89441,#7e03a8,#ffffff,,,,
"Chicago, IL, USA","Detroit, MI, USA",#f89441,#7e03a8,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#f89441,#7e03a8,#ffffff,,,,
"Detroit, MI, USA","Boston, MA, USA",#f89441,#7e03a8,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#f89441,#7e03a8,#ffffff,,,,
"Boston, MA, USA","New York City, NY, USA",#f89540,#7d03a8,#ffffff,,,,
"New York City, NY, USA","Honolulu, HI, USA",#f89540,#7d03a8,#ffffff,,,,
"Honolulu, HI, USA","Honolulu, HI, USA",#f9973f,#7b02a8,#ffffff,,,,
"Honolulu, HI, USA","Tokyo, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Tokyo, Japan","Kobe, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Kobe, Japan","Osaka, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Osaka, Japan","Osaka, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Osaka, Japan","Fukuoka, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Fukuoka, Japan","Hiroshima, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Hiroshima, Japan","Kyoto, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Kyoto, Japan","Tokyo, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Tokyo, Japan","Yokohama, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Yokohama, Japan","Tokyo, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#f9973f,#7b02a8,#ffffff,,,,
"Tokyo, Japan","New York City, NY, USA",#f9973f,#7b02a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f9973f,#7b02a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f9973f,#7b02a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f9973f,#7b02a8,#ffffff,,,,
"New York City, NY, USA","New Orleans, LA, USA",#f9973f,#7b02a8,#ffffff,,,,
"New Orleans, LA, USA","New Orleans, LA, USA",#f9973f,#7b02a8,#ffffff,,,,
"New Orleans, LA, USA","Purchase, NY, USA",#f9973f,#7b02a8,#ffffff,,,,
"Purchase, NY, USA","Purchase, NY, USA",#f9973f,#7b02a8,#ffffff,,,,
"Purchase, NY, USA","Lewiston, NY, USA",#f9973f,#7b02a8,#ffffff,,,,
"Lewiston, NY, USA","Lewiston, NY, USA",#f9973f,#7b02a8,#ffffff,,,,
"Lewiston, NY, USA","New York City, NY, USA",#f9983e,#7a02a8,#ffffff,,,,
"New York City, NY, USA","Kansas City, MO, USA",#f9983e,#7a02a8,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#f9983e,#7a02a8,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#f9983e,#7a02a8,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#f9983e,#7a02a8,#ffffff,,,,
"Kansas City, MO, USA","Ludwigshafen, West Germany",#f99a3e,#7801a8,#ffffff,,,,
"Ludwigshafen, West Germany","Ludwigshafen, West Germany",#f99a3e,#7801a8,#ffffff,,,,
"Ludwigshafen, West Germany","Munich, Germany",#f99a3e,#7801a8,#ffffff,,,,
"Munich, Germany","Munich, Germany",#f99a3e,#7801a8,#ffffff,,,,
"Munich, Germany","Leverkusen, West Germany",#f99a3e,#7801a8,#ffffff,,,,
"Leverkusen, West Germany","Neuss, West Germany",#f99a3e,#7801a8,#ffffff,,,,
"Neuss, West Germany","Frankfurt, Germany",#f99a3e,#7801a8,#ffffff,,,,
"Frankfurt, Germany","Frankfurt, Germany",#f99a3e,#7801a8,#ffffff,,,,
"Frankfurt, Germany","Gothenburg, Sweden",#f99a3e,#7801a8,#ffffff,,,,
"Gothenburg, Sweden","Gothenburg, Sweden",#f99a3e,#7801a8,#ffffff,,,,
"Gothenburg, Sweden","Copenhagen, Denmark",#f99a3e,#7801a8,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#f99a3e,#7801a8,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#f99a3e,#7801a8,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#f99a3e,#7801a8,#ffffff,,,,
"Copenhagen, Denmark","Stockholm, Sweden",#f99a3e,#7801a8,#ffffff,,,,
"Stockholm, Sweden","Stockholm, Sweden",#f99a3e,#7801a8,#ffffff,,,,
"Stockholm, Sweden","Oslo, Norway",#f99a3e,#7801a8,#ffffff,,,,
"Oslo, Norway","Oslo, Norway",#f99a3e,#7801a8,#ffffff,,,,
"Oslo, Norway","Odense, Denmark",#f99a3e,#7801a8,#ffffff,,,,
"Odense, Denmark","Aarhus, Denmark",#f99a3e,#7801a8,#ffffff,,,,
"Aarhus, Denmark","Aarhus, Denmark",#f99a3e,#7801a8,#ffffff,,,,
"Aarhus, Denmark","New York City, NY, USA",#f99a3e,#7801a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f99a3e,#7801a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f99a3e,#7801a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f99a3e,#7801a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fa9b3d,#7701a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fa9b3d,#7701a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fa9b3d,#7701a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fa9b3d,#7701a8,#ffffff,,,,
"New York City, NY, USA","Clearwater, FL, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Clearwater, FL, USA","Clearwater, FL, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Clearwater, FL, USA","Sarasota, FL, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Sarasota, FL, USA","Sarasota, FL, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Sarasota, FL, USA","West Palm Beach, FL, USA",#fa9b3d,#7701a8,#ffffff,,,,
"West Palm Beach, FL, USA","West Palm Beach, FL, USA",#fa9b3d,#7701a8,#ffffff,,,,
"West Palm Beach, FL, USA","Columbia, MO, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Columbia, MO, USA","Columbia, MO, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Columbia, MO, USA","Cleveland, OH, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Cleveland, OH, USA","Cleveland, OH, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Cleveland, OH, USA","Greenvale, NY, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Greenvale, NY, USA","Greenvale, NY, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Greenvale, NY, USA","Baltimore, MD, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Baltimore, MD, USA","Baltimore, MD, USA",#fa9b3d,#7701a8,#ffffff,,,,
"Baltimore, MD, USA","Boston, MA, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Boston, MA, USA","Ottawa, Ontario, Canada",#fa9c3c,#7501a8,#ffffff,,,,
"Ottawa, Ontario, Canada","Ottawa, Ontario, Canada",#fa9c3c,#7501a8,#ffffff,,,,
"Ottawa, Ontario, Canada","New York City, NY, USA",#fa9c3c,#7501a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fa9c3c,#7501a8,#ffffff,,,,
"New York City, NY, USA","Atlanta, GA, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Atlanta, GA, USA","Dallas, TX, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Dallas, TX, USA","Dallas, TX, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Dallas, TX, USA","Austin, TX, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Austin, TX, USA","Austin, TX, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Austin, TX, USA","Tempe, AZ, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Tempe, AZ, USA","Tempe, AZ, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Tempe, AZ, USA","Louisville, KY, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Louisville, KY, USA","Louisville, KY, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Louisville, KY, USA","Detroit, MI, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Detroit, MI, USA","Chicago, IL, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Chicago, IL, USA","Minneapolis, MN, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Minneapolis, MN, USA","Minneapolis, MN, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Minneapolis, MN, USA","Ames, IA, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Ames, IA, USA","Ames, IA, USA",#fa9c3c,#7501a8,#ffffff,,,,
"Ames, IA, USA","Washington, D.C., USA",#fa9c3c,#7501a8,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#fa9e3b,#7401a8,#ffffff,,,,
"Washington, D.C., USA","San Diego, CA, USA",#fa9e3b,#7401a8,#ffffff,,,,
"San Diego, CA, USA","San Diego, CA, USA",#fa9e3b,#7401a8,#ffffff,,,,
"San Diego, CA, USA","Los Angeles, CA, USA",#fa9e3b,#7401a8,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#fa9e3b,#7401a8,#ffffff,,,,
"Los Angeles, CA, USA","Houston, TX, USA",#fa9e3b,#7401a8,#ffffff,,,,
"Houston, TX, USA","Houston, TX, USA",#fa9e3b,#7401a8,#ffffff,,,,
"Houston, TX, USA","Philadelphia, PA, USA",#fa9e3b,#7401a8,#ffffff,,,,
"Philadelphia, PA, USA","Philadelphia, PA, USA",#fa9e3b,#7401a8,#ffffff,,,,
"Philadelphia, PA, USA","London, England",#fa9e3b,#7401a8,#ffffff,,,,
"London, England","Vienna, VA, USA",#fb9f3a,#7201a8,#ffffff,,,,
"Vienna, VA, USA","Vienna, VA, USA",#fba139,#7100a8,#ffffff,,,,
"Vienna, VA, USA","Sydney, Australia",#fba139,#7100a8,#ffffff,,,,
"Sydney, Australia","Sydney, Australia",#fba139,#7100a8,#ffffff,,,,
"Sydney, Australia","Sydney, Australia",#fba139,#7100a8,#ffffff,,,,
"Sydney, Australia","Sydney, Australia",#fba139,#7100a8,#ffffff,,,,
"Sydney, Australia","Melbourne, Australia",#fba139,#7100a8,#ffffff,,,,
"Melbourne, Australia","Melbourne, Australia",#fba139,#7100a8,#ffffff,,,,
"Melbourne, Australia","Melbourne, Australia",#fba139,#7100a8,#ffffff,,,,
"Melbourne, Australia","Melbourne, Australia",#fba139,#7100a8,#ffffff,,,,
"Melbourne, Australia","Brisbane, Australia",#fba139,#7100a8,#ffffff,,,,
"Brisbane, Australia","Brisbane, Australia",#fba139,#7100a8,#ffffff,,,,
"Brisbane, Australia","Brisbane, Australia",#fba139,#7100a8,#ffffff,,,,
"Brisbane, Australia","Brisbane, Australia",#fba139,#7100a8,#ffffff,,,,
"Brisbane, Australia","Perth, Australia",#fba238,#6f00a8,#ffffff,,,,
"Perth, Australia","Perth, Australia",#fba238,#6f00a8,#ffffff,,,,
"Perth, Australia","Perth, Australia",#fba238,#6f00a8,#ffffff,,,,
"Perth, Australia","Perth, Australia",#fba238,#6f00a8,#ffffff,,,,
"Perth, Australia","Adelaide, Australia",#fba238,#6f00a8,#ffffff,,,,
"Adelaide, Australia","Adelaide, Australia",#fba238,#6f00a8,#ffffff,,,,
"Adelaide, Australia","Adelaide, Australia",#fba238,#6f00a8,#ffffff,,,,
"Adelaide, Australia","Adelaide, Australia",#fba238,#6f00a8,#ffffff,,,,
"Adelaide, Australia","Beijing, China",#fba238,#6f00a8,#ffffff,,,,
"Beijing, China","Beijing, China",#fba238,#6f00a8,#ffffff,,,,
"Beijing, China","Nanchang, China",#fba238,#6f00a8,#ffffff,,,,
"Nanchang, China","Nanchang, China",#fba238,#6f00a8,#ffffff,,,,
"Nanchang, China","Shanghai, China",#fba238,#6f00a8,#ffffff,,,,
"Shanghai, China","Shanghai, China",#fba238,#6f00a8,#ffffff,,,,
"Shanghai, China","Los Angeles, CA, USA",#fba238,#6f00a8,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#fca338,#6e00a8,#ffffff,,,,
"Los Angeles, CA, USA","San Diego, CA, USA",#fca338,#6e00a8,#ffffff,,,,
"San Diego, CA, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca338,#6e00a8,#ffffff,,,,
"New York City, NY, USA","Washington, D.C., USA",#fca338,#6e00a8,#ffffff,,,,
"Washington, D.C., USA","Lincoln, NE, USA",#fca537,#6c00a8,#ffffff,,,,
"Lincoln, NE, USA","Lincoln, NE, USA",#fca537,#6c00a8,#ffffff,,,,
"Lincoln, NE, USA","St. Louis, MO, USA",#fca537,#6c00a8,#ffffff,,,,
"St. Louis, MO, USA","St. Louis, MO, USA",#fca537,#6c00a8,#ffffff,,,,
"St. Louis, MO, USA","Lawrence, KS, USA",#fca537,#6c00a8,#ffffff,,,,
"Lawrence, KS, USA","Lawrence, KS, USA",#fca537,#6c00a8,#ffffff,,,,
"Lawrence, KS, USA","Tulsa, OK, USA",#fca537,#6c00a8,#ffffff,,,,
"Tulsa, OK, USA","Tulsa, OK, USA",#fca537,#6c00a8,#ffffff,,,,
"Tulsa, OK, USA","Detroit, MI, USA",#fca537,#6c00a8,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#fca537,#6c00a8,#ffffff,,,,
"Detroit, MI, USA","Richmond, VA, USA",#fca537,#6c00a8,#ffffff,,,,
"Richmond, VA, USA","Richmond, VA, USA",#fca537,#6c00a8,#ffffff,,,,
"Richmond, VA, USA","Baltimore, MD, USA",#fca537,#6c00a8,#ffffff,,,,
"Baltimore, MD, USA","Baltimore, MD, USA",#fca537,#6c00a8,#ffffff,,,,
"Baltimore, MD, USA","Atlanta, GA, USA",#fca537,#6c00a8,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#fca537,#6c00a8,#ffffff,,,,
"Atlanta, GA, USA","New York City, NY, USA",#fca537,#6c00a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca537,#6c00a8,#ffffff,,,,
"New York City, NY, USA","Davie, FL, USA",#fca537,#6c00a8,#ffffff,,,,
"Davie, FL, USA","Davie, FL, USA",#fca537,#6c00a8,#ffffff,,,,
"Davie, FL, USA","Boston, MA, USA",#fca636,#6a00a8,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#fca636,#6a00a8,#ffffff,,,,
"Boston, MA, USA","East Lansing, MI, USA",#fca636,#6a00a8,#ffffff,,,,
"East Lansing, MI, USA","East Lansing, MI, USA",#fca636,#6a00a8,#ffffff,,,,
"East Lansing, MI, USA","Columbus, OH, USA",#fca636,#6a00a8,#ffffff,,,,
"Columbus, OH, USA","Columbus, OH, USA",#fca636,#6a00a8,#ffffff,,,,
"Columbus, OH, USA","Fort Worth, TX, USA",#fca636,#6a00a8,#ffffff,,,,
"Fort Worth, TX, USA","Fort Worth, TX, USA",#fca636,#6a00a8,#ffffff,,,,
"Fort Worth, TX, USA","Madison, WI, USA",#fca636,#6a00a8,#ffffff,,,,
"Madison, WI, USA","Madison, WI, USA",#fca636,#6a00a8,#ffffff,,,,
"Madison, WI, USA","Chicago, IL, USA",#fca636,#6a00a8,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#fca636,#6a00a8,#ffffff,,,,
"Chicago, IL, USA","Little Rock, AR, USA",#fca636,#6a00a8,#ffffff,,,,
"Little Rock, AR, USA","Little Rock, AR, USA",#fca636,#6a00a8,#ffffff,,,,
"Little Rock, AR, USA","Schenectady, NY, USA",#fca636,#6a00a8,#ffffff,,,,
"Schenectady, NY, USA","Schenectady, NY, USA",#fca636,#6a00a8,#ffffff,,,,
"Schenectady, NY, USA","Honolulu, HI, USA",#fca636,#6a00a8,#ffffff,,,,
"Honolulu, HI, USA","Honolulu, HI, USA",#fca835,#6900a8,#ffffff,,,,
"Honolulu, HI, USA","Tokyo, Japan",#fca835,#6900a8,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#fca835,#6900a8,#ffffff,,,,
"Tokyo, Japan","Nagoya, Japan",#fca835,#6900a8,#ffffff,,,,
"Nagoya, Japan","Fukuoka, Japan",#fca835,#6900a8,#ffffff,,,,
"Fukuoka, Japan","Hiroshima, Japan",#fca835,#6900a8,#ffffff,,,,
"Hiroshima, Japan","Osaka, Japan",#fca835,#6900a8,#ffffff,,,,
"Osaka, Japan","Yokohama, Japan",#fca835,#6900a8,#ffffff,,,,
"Yokohama, Japan","Mito, Japan",#fca835,#6900a8,#ffffff,,,,
"Mito, Japan","Matsudo, Japan",#fca835,#6900a8,#ffffff,,,,
"Matsudo, Japan","Numazu, Japan",#fca835,#6900a8,#ffffff,,,,
"Numazu, Japan",Hong Kong,#fca835,#6900a8,#ffffff,,,,
Hong Kong,Hong Kong,#fca835,#6900a8,#ffffff,,,,
Hong Kong,"New York City, NY, USA",#fca835,#6900a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca934,#6700a8,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fca934,#6700a8,#ffffff,,,,
"New York City, NY, USA","Athens, Greece",#fca934,#6700a8,#ffffff,,,,
"Athens, Greece","Athens, Greece",#fca934,#6700a8,#ffffff,,,,
"Athens, Greece","Copenhagen, Denmark",#fca934,#6700a8,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#fca934,#6700a8,#ffffff,,,,
"Copenhagen, Denmark","Geneva, Switzerland",#fca934,#6700a8,#ffffff,,,,
"Geneva, Switzerland","Geneva, Switzerland",#fca934,#6700a8,#ffffff,,,,
"Geneva, Switzerland","Oslo, Norway",#fca934,#6700a8,#ffffff,,,,
"Oslo, Norway","Oslo, Norway",#fdab33,#6600a7,#ffffff,,,,
"Oslo, Norway","Paris, France",#fdab33,#6600a7,#ffffff,,,,
"Paris, France","Paris, France",#fdab33,#6600a7,#ffffff,,,,
"Paris, France","Paris, France",#fdab33,#6600a7,#ffffff,,,,
"Paris, France","Paris, France",#fdab33,#6600a7,#ffffff,,,,
"Paris, France","Paris, France",#fdab33,#6600a7,#ffffff,,,,
"Paris, France","Paris, France",#fdab33,#6600a7,#ffffff,,,,
"Paris, France","Toulouse, France",#fdab33,#6600a7,#ffffff,,,,
"Toulouse, France","Toulouse, France",#fdab33,#6600a7,#ffffff,,,,
"Toulouse, France","Clermont-Ferrand, France",#fdab33,#6600a7,#ffffff,,,,
"Clermont-Ferrand, France","Lille, France",#fdab33,#6600a7,#ffffff,,,,
"Lille, France","Lille, France",#fdab33,#6600a7,#ffffff,,,,
"Lille, France","Bordeaux, France",#fdab33,#6600a7,#ffffff,,,,
"Bordeaux, France","Bordeaux, France",#fdab33,#6600a7,#ffffff,,,,
"Bordeaux, France","New York City, NY, USA",#fdab33,#6600a7,#ffffff,,,,
"New York City, NY, USA","Kansas City, MO, USA",#fdab33,#6600a7,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#fdab33,#6600a7,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#fdab33,#6600a7,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#fdac33,#6400a7,#ffffff,,,,
"Kansas City, MO, USA","New York City, NY, USA",#fdac33,#6400a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdac33,#6400a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdac33,#6400a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdac33,#6400a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdac33,#6400a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdac33,#6400a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdac33,#6400a7,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#fdac33,#6400a7,#ffffff,,,,
"New York City, NY, USA","Clearwater, FL, USA",#fdac33,#6400a7,#ffffff,,,,
"Clearwater, FL, USA","Clearwater, FL, USA",#fdae32,#6300a7,#ffffff,,,,
"Clearwater, FL, USA","Cleveland, OH, USA",#fdae32,#6300a7,#ffffff,,,,
"Cleveland, OH, USA","Cleveland, OH, USA",#fdae32,#6300a7,#ffffff,,,,
"Cleveland, OH, USA","Buffalo, NY, USA",#fdae32,#6300a7,#ffffff,,,,
"Buffalo, NY, USA","Buffalo, NY, USA",#fdae32,#6300a7,#ffffff,,,,
"Buffalo, NY, USA","Princeton, NJ, USA",#fdae32,#6300a7,#ffffff,,,,
"Princeton, NJ, USA","Princeton, NJ, USA",#fdae32,#6300a7,#ffffff,,,,
"Princeton, NJ, USA","Atlanta, GA, USA",#fdae32,#6300a7,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#fdae32,#6300a7,#ffffff,,,,
"Atlanta, GA, USA","Detroit, MI, USA",#fdae32,#6300a7,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#fdae32,#6300a7,#ffffff,,,,
"Detroit, MI, USA","Toronto, Ontario, Canada",#fdaf31,#6100a7,#ffffff,,,,
"Toronto, Ontario, Canada","Toronto, Ontario, Canada",#fdaf31,#6100a7,#ffffff,,,,
"Toronto, Ontario, Canada","Iowa City, IA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Iowa City, IA, USA","Iowa City, IA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Iowa City, IA, USA","Salt Lake City, UT, USA",#fdaf31,#6100a7,#ffffff,,,,
"Salt Lake City, UT, USA","Salt Lake City, UT, USA",#fdaf31,#6100a7,#ffffff,,,,
"Salt Lake City, UT, USA","Los Angeles, CA, USA",#fdaf31,#6100a7,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#fdaf31,#6100a7,#ffffff,,,,
